Id,X14,X15,X25,X26,X27,X31,PrepDays,DurationInt,DayOfYear,DayOfWeek,M28_IsClamped,M28_AU,M28_CA,M28_CN,M28_GB,M28_IN,M28_RU,M28_US,M9_3,M9_D7,M9_D15,M9_D30,M9_Ddeadline,M10_3,M10_7,M10_15,M10_30,M10_deadline,M13_3,M13_D7,M13_D15,M13_D30,M13_Ddeadline,M15,M16_3,M16_D7,M16_D15,M16_D30,M16_Ddeadline,M44,M45,M46,M19,M22_3,M22_7,M22_15,M22_30,M22_deadline,M24_30,M24_deadline,M23_IsClamped,M22_IsClamped,M25,X31_IsImputed,X27_IsClamped,X25_IsClamped,M24_IsImputed
2803,0.0,1,10,3.0,20.0,2500.0,0.18542824074074074,44.0,68,4,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0015325670498084294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004520795660036166,0.0,0.006329113924050633,0.2414104882459313,0.7518083182640145,112.0,0.008928571428571428,0.0,0.0,0.08035714285714286,0.9107142857142856,0.9910714285714286,0.4488636363636364,0.0,0.0,0.005813953488372093,0.005813953488372093,0.005813953488372093,0.05813953488372092,0.6511627906976745,0.8148148148148149,0.03448275862068961,,,3.0,,1.0,,
2820,0.0,1,20,1.0,20.0,13911.0,21.02087962962964,24.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485254691689008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030456852791878174,0.005076142131979697,0.3096446700507614,0.6548223350253808,0.0,39.0,0.0,0.0,0.07692307692307693,0.9230769230769232,0.0,1.0,0.6314102564102564,0.0,0.9333333333333332,0.0,0.0,0.00911854103343465,0.11854103343465044,0.11854103343465044,0.025000000000000026,0.025000000000000026,,,1.0,,1.0,,
2822,0.0,1,20,1.0,20.0,8340.0,0.3842708333333333,20.0,80,2,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.3157894736842105,0.003197442046362909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015510948905109491,0.10857664233576644,0.6332116788321168,0.2427007299270073,0.0,90.0,0.022222222222222227,0.022222222222222227,0.7222222222222223,0.2333333333333333,0.0,0.9333333333333332,0.6088888888888888,0.0,0.0,0.01818181818181818,0.03636363636363636,0.6272727272727273,0.8181818181818182,0.8181818181818182,0.12621359223300976,0.12621359223300976,,,9.0,,1.0,,
2824,0.0,3,5,5.0,20.0,640.0,1.1460763888888887,29.0,82,4,0.0,0.0,0.08189655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,16.5,0.10810810810810813,0.0,0.0,0.8918918918918919,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12758620689655173,0.006896551724137932,0.2857142857142857,0.0,0.0,0.0,0.05988023952095808,0.05988023952095808,0.16666666666666666,0.16666666666666666,,,2.0,,1.0,,
2825,0.0,1,5,5.0,20.0,756900.0,1.1241666666666668,29.0,82,4,0.0,0.0,0.1939655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.666666666666664,14.666666666666664,0.08108108108108109,0.0,0.0,0.9189189189189187,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25517241379310346,0.020689655172413796,0.25,0.0,0.0,0.0,0.02994011976047904,0.02994011976047904,0.2857142857142857,0.2857142857142857,,,1.0,,1.0,,
2826,0.0,1,3,5.0,20.0,48707.0,1.6052893518518518,39.0,83,5,0.0,0.0,0.0,0.0,0.03891050583657588,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.10714285714285714,0.8571428571428572,13.0,0.07692307692307693,0.0,0.0,0.0,0.9230769230769232,1.0,0.055226824457593686,0.0,0.25,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.00980392156862745,0.12745098039215685,0.5313435676842222,0.35346184059695634,,,4.0,,1.0,,1.0
2830,0.0,3,20,5.0,20.0,340.0,14.4509375,14.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.025,0.025,0.025,0.025,0.025,0.5,0.5,,,2.0,,1.0,,
2831,0.0,1,5,5.0,20.0,5000.0,1.8504166666666668,3.0,88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00025773195876288655,0.00025773195876288655,0.00025773195876288655,0.00025773195876288655,0.00025773195876288655,0.875,0.875,,,2.0,,1.0,,
2832,0.0,1,5,5.0,20.0,15400.0,1.6523032407407408,19.0,88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026336173508907827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01948051948051948,0.14285714285714285,0.551948051948052,0.2857142857142857,0.0,17.0,0.0,0.0,0.5294117647058824,0.4705882352941176,0.0,1.0,0.4767801857585139,0.0,0.0,0.0,0.0,0.39130434782608703,0.7391304347826086,0.7391304347826086,0.2608695652173913,0.2608695652173913,,,1.0,,1.0,,
2834,0.0,1,1,1.0,20.0,12.0,1.2876388888888888,6.0,88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.9705882352941176,0.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.9696969696969696,0.1717171717171717,0.0,0.0,0.0,0.825,0.825,0.825,0.825,0.13157894736842102,0.13157894736842102,,,1.0,,1.0,,
2840,22500.0,3,2,5.0,20.0,519.0,35.934583333333336,60.0,125,5,0.0,0.25225225225225223,0.04060913705583756,0.021172638436482084,0.11162790697674417,0.373134328358209,0.11055276381909547,0.1608876560332871,0.107981220657277,0.08920187793427227,0.11267605633802814,0.20657276995305168,0.4835680751173709,46.8695652173913,37.404761904761905,29.52727272727273,35.59090909090909,82.39772727272727,0.04791056694170881,0.05137077455416556,0.07958477508650519,0.20175672078786264,0.6193771626297577,412.0,0.0412621359223301,0.03883495145631068,0.06796116504854367,0.16504854368932045,0.6868932038834952,0.6820388349514563,0.1519822006472492,0.008616504854368932,0.08264462809917356,0.003622416364798637,0.0069679054054054045,0.012869198312236287,0.027952329360780064,0.09106984969053934,0.8863436123348017,0.7833859095688749,,,58.0,,1.0,,
2850,151.0,1,3,1.0,20.0,370.0,14.733055555555556,22.0,110,4,0.0,0.0,0.0,0.0,0.0039215686274509795,0.0,0.0,0.04849279161205767,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,7.4,7.4,49.48,49.48,0.021077283372365342,0.0819672131147541,0.3278688524590164,0.5690866510538641,0.0,74.0,0.0,0.040540540540540536,0.12162162162162166,0.8378378378378378,0.0,0.9594594594594594,0.2622850122850123,0.018427518427518427,0.6774193548387096,0.0,0.03614457831325301,0.14457831325301204,0.891566265060241,0.891566265060241,0.11904761904761907,0.11904761904761907,1.0,,3.0,,1.0,,
2860,1000.0,1,2,5.0,20.0,1172.0,32.89346064814815,46.0,135,1,0.0,0.0782608695652174,0.015,0.004885993485342019,0.04225352112676056,0.05785123966942149,0.035175879396984924,0.053435114503816786,0.14583333333333334,0.08333333333333331,0.12500000000000006,0.10416666666666664,0.5416666666666667,63.42857142857143,48.27272727272727,41.30769230769232,51.0,94.23076923076924,0.0514018691588785,0.08598130841121496,0.1560747663551402,0.2570093457943925,0.4495327102803738,117.0,0.05128205128205128,0.09401709401709404,0.1452991452991453,0.18803418803418806,0.5213675213675213,0.5982905982905983,0.19881085098476398,0.008918617614269788,0.054054054054054064,0.0012605042016806726,0.0035902851108764525,0.007303974221267454,0.012307692307692308,0.025172117039586918,0.8567774936061381,0.782122905027933,,,34.0,,1.0,,
2863,10000.0,4,2,5.0,20.0,5146737.0,98.00792824074074,62.0,200,3,0.0,0.019867549668874173,0.0032679738562091504,0.0033670033670033673,0.03825136612021858,0.0,0.0,0.03734177215189873,0.23863636363636365,0.06818181818181818,0.07954545454545453,0.06818181818181818,0.5454545454545454,29.142857142857146,29.740740740740733,38.54545454545455,37.0,83.73684210526315,0.014423076923076926,0.04326923076923077,0.08653846153846152,0.10576923076923077,0.75,29.0,0.0,0.03448275862068965,0.10344827586206896,0.10344827586206898,0.7586206896551724,0.3793103448275862,0.1156840934371524,0.0489432703003337,0.037037037037037035,0.0,0.00021070375052675936,0.0008342022940563086,0.0014568158168574402,0.005717665615141956,0.9735849056603774,0.9296116504854368,,,18.0,,1.0,,
2888,10000.0,3,5,1.0,20.0,1880.0,12.231863425925924,127.0,129,2,0.0,0.006711409395973154,0.0032362459546925572,0.001579778830963665,0.009302325581395349,0.042168674698795185,0.004651162790697674,0.02259887005649717,0.0,0.0,0.09836065573770493,0.11475409836065573,0.7868852459016393,0.0,0.0,58.16666666666666,100.57142857142857,42.526315789473685,0.013550135501355014,0.0,0.029810298102981032,0.027100271002710025,0.9295392953929541,46.0,0.043478260869565216,0.0,0.06521739130434782,0.021739130434782608,0.8695652173913043,0.6304347826086957,0.06316330023964396,0.010441629578911331,0.25806451612903225,0.0004226542688081149,0.0004198152812762384,0.0010528532322594231,0.0013009540329575024,0.00902137674053736,0.9333333333333332,0.7918552036199095,,,26.0,,1.0,,
2892,0.0,1,20,5.0,20.0,368.0,4.056782407407408,27.0,121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25136612021857924,0.0027605244996549345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653059,0.031462585034013606,0.16156462585034015,0.7967687074829932,0.0,68.0,0.014705882352941175,0.044117647058823525,0.07352941176470587,0.8676470588235294,0.0,0.9117647058823528,0.6405228758169934,0.0,0.0,0.011494252873563218,0.045977011494252866,0.10344827586206896,0.7816091954022989,0.7816091954022989,0.10526315789473684,0.10526315789473684,,,7.0,,1.0,,
2895,500.0,1,2,5.0,20.0,1172.0,11.225474537037037,52.0,129,2,0.0,0.034782608695652174,0.01,0.0065146579804560255,0.028169014084507043,0.05785123966942149,0.02010050251256281,0.047883414295628035,0.32608695652173914,0.15217391304347827,0.08695652173913038,0.021739130434782702,0.4130434782608695,89.06666666666666,91.04545454545456,138.33333333333334,65.0,90.76470588235294,0.046583850931677016,0.07763975155279504,0.08229813664596274,0.10714285714285712,0.6863354037267081,96.0,0.03125,0.0625,0.07291666666666666,0.11458333333333336,0.71875,0.53125,0.12900641025641024,0.00921474358974359,0.06741573033707865,0.000633445945945946,0.0018895653999580094,0.0033776651889381466,0.005823986194995686,0.02065404475043029,0.9274193548387096,0.8235294117647058,,,34.0,,1.0,,
2914,50000.0,1,2,5.0,2.0,278.0,142.1677199074074,60.0,272,5,0.0,0.0,0.0,0.0,0.00411522633744856,0.004901960784313725,0.0,0.05491525423728814,0.22,0.14,0.12,0.09999999999999998,0.42,45.27272727272727,45.72222222222222,42.86363636363637,65.0,63.88888888888889,0.07259528130671508,0.06715063520871144,0.1234119782214156,0.1724137931034483,0.5644283121597096,13.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.7692307692307692,0.15384615384615385,0.7064102564102565,0.06410256410256411,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.2307692307692308,1.0,0.8235294117647058,0.2352941176470589,1.0,,3.0,,,,
2915,0.0,1,7,3.0,20.0,4497.0,0.4295486111111111,11.0,131,4,0.0,0.0,0.0,0.0,0.0,0.0,0.18468468468468469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858974358974359,0.08012820512820512,0.733974358974359,0.0,0.0,40.0,0.1,0.125,0.775,0.0,0.0,1.0,0.7090909090909091,0.0,0.0,0.0851063829787234,0.1914893617021277,0.851063829787234,0.851063829787234,0.851063829787234,0.04761904761904767,0.04761904761904767,,,1.0,,1.0,,
2917,10000.0,3,2,10.0,20.0,211.0,53.053622685185175,84.0,184,1,0.0,0.013333333333333334,0.0,0.0071301247771836,0.00546448087431694,0.07647058823529412,0.009216589861751152,0.024214659685863883,0.042105263157894736,0.2315789473684211,0.16842105263157892,0.15789473684210525,0.4,60.5,50.5,52.95,149.66666666666666,41.52380952380953,0.0,0.0034129692832764505,0.0068259385665529,0.020477815699658702,0.969283276450512,32.0,0.0,0.0,0.03125,0.09375,0.875,0.6875,0.1090029761904762,0.035342261904761904,0.06896551724137931,0.0,0.0,0.00021963540522732262,0.0008380473496752566,0.006347946835945249,0.9868852459016394,0.9267734553775744,,,27.0,,1.0,,
2947,0.0,10,2,5.0,1.0,262588.0,1.1442013888888891,35.0,157,2,0.0,0.07964601769911504,0.04591836734693878,0.07119741100323625,0.09545454545454546,0.3404255319148936,0.10628019323671498,0.1842284160435078,0.24468085106382975,0.13297872340425534,0.1489361702127659,0.3563829787234043,0.11702127659574467,67.08695652173913,63.94366197183098,53.051282051282044,84.50746268656717,97.4186046511628,0.10185706246482837,0.13843556555993247,0.20906021384355647,0.40883511536297135,0.1418120427687113,418.0,0.12200956937799046,0.13636363636363638,0.15789473684210525,0.35645933014354064,0.2272727272727273,0.7775119617224879,0.2429254955570745,0.012850307587149692,0.0,0.011041350941762286,0.023856858846918492,0.03795811518324607,0.07125523935583497,0.0915061295971979,0.8345286885245902,0.7964946445959105,,,62.0,,,,
2958,10000.0,3,2,5.0,20.0,43784.0,7.544444444444442,75.0,170,1,0.0,0.020270270270270268,0.012944983818770229,0.017432646592709985,0.014150943396226415,0.04430379746835443,0.023148148148148147,0.041504539559014265,0.1851851851851852,0.037037037037037035,0.13580246913580246,0.1975308641975309,0.4444444444444444,56.46666666666667,52.05555555555557,48.894736842105246,57.0625,48.25,0.025449101796407185,0.04191616766467066,0.06736526946107785,0.16916167664670656,0.6961077844311377,108.0,0.04629629629629629,0.009259259259259259,0.07407407407407407,0.1574074074074074,0.712962962962963,0.5925925925925926,0.08246913580246913,0.01,0.09302325581395347,0.0010845986984815619,0.0012942191544434854,0.003094606542882405,0.006792287467134093,0.021660649819494584,0.927906976744186,0.8137931034482758,,,32.0,,1.0,,
2959,100000.0,5,2,1.0,20.0,5100.0,13.883310185185184,72.0,177,1,0.0,0.06666666666666668,0.026058631921824102,0.009508716323296357,0.056338028169014086,0.0920245398773006,0.05607476635514018,0.07520713830465264,0.10638297872340426,0.05775075987841945,0.2127659574468085,0.14893617021276598,0.4741641337386018,120.97142857142859,112.29629629629628,82.75,60.89795918367346,70.62886597938143,0.0021164021164021165,0.0021164021164021165,0.01058201058201058,0.16560846560846562,0.8195767195767196,189.0,0.005291005291005291,0.0,0.042328042328042326,0.19576719576719576,0.7566137566137566,0.6296296296296297,0.1388888888888889,0.02417695473251029,0.1346153846153846,0.0002145922746781116,0.00022143489813994686,0.001970227670753065,0.009692372524230929,0.037462834489593665,0.924092409240924,0.7683823529411764,,,43.0,,1.0,,
2969,25000.0,3,2,4.0,20.0,219579.0,376.3552083333333,121.0,183,2,0.0,0.029126213592233014,0.13636363636363635,0.009790209790209793,0.10843373493975904,0.09809264305177112,0.07471264367816093,0.08547008547008547,0.0367816091954023,0.04367816091954023,0.1701149425287356,0.1471264367816092,0.6022988505747127,76.8125,59.828571428571436,78.13333333333334,53.796875,122.6530612244898,0.01101749837977965,0.004536616979909269,0.01620220349967596,0.046014257939079706,0.9222294232015554,208.0,0.04326923076923077,0.03365384615384616,0.033653846153846145,0.1153846153846154,0.7740384615384616,0.6105769230769231,0.061308010171646526,0.017283852511125238,0.111731843575419,0.001541623843782117,0.002729909571745436,0.003958691910499139,0.007896505376344086,0.03407043407043407,0.9526209677419356,0.8830803822372121,,,49.0,,1.0,,
2974,75000.0,15,2,5.0,2.0,40178.0,28.25534722222222,63.0,210,6,0.0,0.006622516556291391,0.0,0.0,0.0,0.005813953488372093,0.004784688995215311,0.005245901639344261,0.11875,0.07500000000000001,0.09374999999999996,0.17500000000000004,0.5375,49.0,58.67741935483871,49.83333333333334,56.89285714285714,52.22727272727273,0.0,0.0,0.0,0.015228426395939087,0.9847715736040608,13.0,0.0,0.0,0.0,0.0,1.0,0.3076923076923077,0.2405372405372405,0.19536019536019536,0.08333333333333333,0.0,0.0,0.0,0.0,0.65,1.0,0.4347826086956522,1.0,,11.0,,,,
2975,40000.0,3,2,5.0,20.0,50477.0,45.081435185185185,61.0,229,4,0.0,0.06329113924050632,0.065,0.05349794238683128,0.06321839080459771,0.10404624277456648,0.0673076923076923,0.11831550802139038,0.06716417910447761,0.08955223880597016,0.007462686567164174,0.16044776119402984,0.6753731343283582,77.05555555555556,79.76190476190476,72.51282051282051,78.46511627906976,74.2962962962963,0.0130609511051574,0.01841929002009377,0.05090421969189552,0.1908908238446082,0.7267247153382451,274.0,0.0291970802919708,0.025547445255474456,0.014598540145985398,0.12043795620437955,0.8102189781021898,0.656934306569343,0.17865262654062464,0.016034462127557738,0.07468879668049792,0.0016656256506350198,0.0030902348578491965,0.003817560779586096,0.010254387694734766,0.05599836501124055,0.9268635724331928,0.7683854606931529,,,46.0,,1.0,,
2984,10000.0,3,2,5.0,20.0,4979.0,3.339108796296296,63.0,192,2,0.0,0.03355704697986577,0.016181229773462782,0.0031645569620253164,0.02336448598130841,0.09036144578313253,0.0372093023255814,0.08010012515644556,0.1724137931034483,0.045977011494252866,0.1954022988505747,0.3563218390804597,0.2298850574712644,92.33333333333331,77.15789473684211,54.125,49.03225806451614,114.5,0.004545454545454545,0.04409090909090909,0.09590909090909087,0.26136363636363635,0.5940909090909091,168.0,0.0,0.05952380952380953,0.053571428571428575,0.16071428571428575,0.7261904761904762,0.625,0.20786092214663646,0.008219954648526078,0.0958904109589041,0.0,0.0021978021978021982,0.004014367208958377,0.009603340292275574,0.03296703296703297,0.9348441926345608,0.8229715489989462,,,40.0,,1.0,,
3007,350.0,1,2,5.0,20.0,14232.0,18.940358796296294,60.0,219,1,0.0,0.2875,0.0,0.0,0.0,0.0,0.0,0.002621231979030144,0.0,0.0,0.0,0.7692307692307693,0.23076923076923075,0.0,0.0,0.0,51.4,155.0,0.009615384615384616,0.009615384615384616,0.038461538461538464,0.125,0.8173076923076923,11.0,0.0,0.0,0.09090909090909093,0.09090909090909093,0.8181818181818181,0.9090909090909092,0.1575757575757576,0.0196969696969697,0.1,0.0,0.0,0.04,0.08,0.44,0.9090909090909092,0.5769230769230769,1.0,,6.0,,1.0,,
3015,0.0,1,20,5.0,20.0,418.0,1.8166087962962965,5.0,202,5,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.023148148148148147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244894,0.8367346938775511,0.0,0.0,0.0,9.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.8888888888888888,1.088888888888889,0.0,0.125,0.07692307692307693,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.3461538461538461,0.64,0.64,,,2.0,,1.0,,
3023,10000.0,2,5,5.0,1.0,2235.0,60.78464120370371,3.0,262,2,0.0,0.05882352941176471,0.01954397394136808,0.013888888888888888,0.027472527472527472,0.08235294117647059,0.03755868544600939,0.0548469387755102,1.0,0.0,0.0,0.0,0.0,51.72413793103448,51.72413793103448,51.72413793103448,51.72413793103448,51.72413793103448,1.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.3846153846153846,1.1217948717948718,0.9871794871794872,0.0,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.9108061749571184,0.9108061749571184,,,41.0,,,,
3043,20000.0,3,2,1.0,20.0,81686.0,26.833912037037038,74.0,234,2,0.0,0.08270676691729323,0.04371584699453552,0.010230179028132991,0.15432098765432098,0.08571428571428573,0.0995260663507109,0.11413404114134043,0.16199376947040495,0.18691588785046728,0.1121495327102804,0.11838006230529592,0.42056074766355145,50.82692307692307,69.94642857142857,73.95419847328245,68.42105263157895,54.57971014492754,0.059515570934256065,0.05121107266435986,0.12249134948096885,0.24013840830449826,0.526643598615917,216.0,0.10648148148148147,0.060185185185185175,0.12500000000000006,0.16203703703703706,0.5462962962962963,0.7685185185185185,0.0904029029029029,0.020082582582582584,0.16666666666666666,0.004730563554092965,0.0073037127206329894,0.01248761149653122,0.01933320181495364,0.04581124072110286,0.925925925925926,0.866088034717917,,,56.0,,1.0,,
3046,20000.0,3,2,5.0,10.0,22838.0,8.886817129629629,64.0,216,5,0.0,0.018633540372670808,0.01644736842105263,0.03036053130929792,0.03910614525139665,0.08092485549132948,0.04326923076923077,0.04711347047113471,0.14285714285714285,0.08571428571428573,0.20952380952380956,0.10476190476190472,0.4571428571428572,53.2,68.25,68.38636363636364,30.818181818181817,41.852941176470594,0.013100436681222708,0.01601164483260553,0.045123726346433767,0.16302765647743814,0.7627365356622998,92.0,0.05434782608695652,0.043478260869565216,0.0,0.2065217391304348,0.6956521739130435,0.6956521739130435,0.11667798913043477,0.017832880434782608,0.09876543209876544,0.0010447137484329292,0.0018796992481203009,0.001873048907388137,0.0056145979546821725,0.01828662293778573,0.9389978213507624,0.8776595744680851,,,33.0,,,,
3064,1000.0,3,2,5.0,20.0,1243510.0,13.890833333333333,42.0,231,6,0.0,0.006622516556291391,0.01910828025477707,0.007299270072992701,0.0055248618784530384,0.02906976744186046,0.004830917874396135,0.017082785808147174,0.2127659574468085,0.1276595744680851,0.08510638297872343,0.4893617021276596,0.08510638297872343,23.3,32.4375,38.92307692307692,64.3913043478261,56.5,0.032467532467532464,0.006493506493506496,0.12987012987012986,0.12987012987012986,0.7012987012987013,34.0,0.05882352941176471,0.029411764705882363,0.1176470588235294,0.08823529411764708,0.7058823529411764,0.6176470588235294,0.10784313725490197,0.032913165266106444,0.1111111111111111,0.0004144218814753419,0.0006131207847946045,0.0014036494886705436,0.0019723865877712037,0.006787781992413654,0.9532710280373832,0.8666666666666667,,,24.0,,1.0,,
3065,7500.0,1,2,1.0,20.0,1323.0,25.93796296296297,60.0,245,6,0.0,0.02962962962962963,0.016393442622950817,0.0198019801980198,0.06875,0.1308411214953271,0.03333333333333333,0.05191434133679429,0.12337662337662338,0.18181818181818185,0.06493506493506496,0.05844155844155841,0.5714285714285714,83.15789473684211,76.02127659574468,75.46938775510205,43.111111111111114,44.5,0.007209062821833163,0.0329557157569516,0.06179196704428424,0.164778578784758,0.733264675592173,153.0,0.013071895424836602,0.0588235294117647,0.045751633986928116,0.14379084967320266,0.7385620915032679,0.7516339869281046,0.10577342047930284,0.016775599128540306,0.22115384615384612,0.0003992812936713915,0.0021679148600709497,0.0035495957404851116,0.007963368504877564,0.0323330515638208,0.9147121535181236,0.8015564202334631,,,40.0,,1.0,,
3066,7500.0,4,2,1.0,20.0,7488.0,30.431840277777766,55.0,250,4,0.0,0.05185185185185185,0.02185792349726776,0.012376237623762377,0.0375,0.04205607476635514,0.028571428571428567,0.09993510707332902,0.05882352941176471,0.04201680672268908,0.12605042016806722,0.2184873949579832,0.5546218487394958,45.57142857142857,54.25,63.384615384615394,42.769230769230774,63.444444444444436,0.009305654974946313,0.02147458840372226,0.07516105941302792,0.1875447387258411,0.7065139584824625,197.0,0.05583756345177665,0.010152284263959394,0.05076142131979696,0.1015228426395939,0.7817258883248731,0.7614213197969544,0.12893401015228426,0.010982925703737887,0.18796992481203006,0.0021679148600709497,0.0025455257489719997,0.004537384099427895,0.008501383946223805,0.041631445477599324,0.8948655256723717,0.7157287157287158,,,45.0,,1.0,,
3077,0.0,15,2,1.0,2.0,510756.0,30.307060185185186,90.0,256,3,0.0,0.017391304347826087,0.0,0.0,0.00423728813559322,0.0,0.0,0.01706036745406824,0.08139534883720931,0.33720930232558144,0.06976744186046507,0.011627906976744208,0.5,60.57142857142857,79.5,79.7,29.0,61.17647058823529,0.03819444444444445,0.04861111111111111,0.06597222222222224,0.09027777777777776,0.7569444444444444,15.0,0.0,0.06666666666666668,0.0,0.0,0.9333333333333332,0.0,0.21333333333333326,0.0637037037037037,0.25,0.0,0.0625,0.0625,0.0625,0.9375,0.9545454545454546,0.31818181818181823,1.0,,8.0,,,,
3080,600.0,3,2,5.0,20.0,28241.0,3.767349537037037,42.0,231,6,0.0,0.019867549668874173,0.0031847133757961785,0.01824817518248175,0.027624309392265192,0.16279069767441862,0.00966183574879227,0.038107752956636015,0.2978723404255319,0.0,0.021276595744680882,0.2978723404255319,0.3829787234042553,92.92857142857143,92.92857142857143,99.3846153846154,46.214285714285715,60.115384615384606,0.061538461538461535,0.0576923076923077,0.09358974358974358,0.2782051282051282,0.5089743589743589,108.0,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.5925925925925926,0.6851851851851851,0.17195767195767195,0.010361552028218694,0.07291666666666667,0.0024865312888520514,0.004087471898630697,0.006416683376779628,0.008678500986193294,0.021561189858255145,0.8702064896755162,0.7452830188679245,,,30.0,,1.0,,
3081,0.0,1,2,1.0,2.0,24300.0,21.282071759259257,84.0,249,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023728813559322038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153318077803205,0.0022883295194508005,0.06178489702517163,0.2745995423340961,0.6521739130434783,32.0,0.03125,0.0,0.09375,0.0625,0.8125,0.96875,0.16257440476190474,0.0,0.4545454545454545,0.006756756756756757,0.006756756756756757,0.027027027027027032,0.040540540540540536,0.21621621621621626,0.8378378378378378,0.17948717948717952,,,1.0,,,,
3084,20000.0,3,2,5.0,8.0,120.0,58.65839120370371,65.0,286,5,0.0,0.09821428571428573,0.06147540983606557,0.2033898305084746,0.1908713692946058,0.11578947368421053,0.08588957055214724,0.13303049967553535,0.1124546553808948,0.05199516324062878,0.10036275695284158,0.24909310761789602,0.4860943168077389,74.35483870967742,68.72058823529412,62.03867403314918,72.33495145631069,96.76756756756755,0.020247469066366704,0.02840269966254218,0.0641169853768279,0.1642294713160855,0.7230033745781776,424.0,0.03773584905660377,0.02830188679245283,0.06839622641509434,0.12028301886792453,0.7452830188679245,0.7287735849056604,0.12902757619738753,0.03000725689404935,0.1359773371104816,0.003268641470888662,0.005713119771475209,0.012050739957716702,0.022949426264343396,0.10381978452497552,0.90625,0.7592277115275412,,,59.0,,,,
3085,0.0,1,20,5.0,20.0,9969.0,1.6803703703703703,16.0,230,5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.576271186440678,0.4180790960451978,0.0,22.0,0.0,0.0,0.5909090909090909,0.40909090909090906,0.0,1.0,0.5028409090909091,0.0,0.0,0.0,0.0,0.04727272727272727,0.08,0.08,0.5416666666666667,0.5416666666666667,,,1.0,,1.0,,
3102,0.0,1,2,5.0,20.0,5224.0,0.02851851851851852,12.0,241,2,0.0,0.0,0.0,0.0,0.004694835680751174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15789473684210525,0.6842105263157895,0.0,0.0,18.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.0,0.0,1.0,0.17592592592592593,0.0,0.0,0.25,0.3333333333333333,0.75,0.75,0.75,0.0,0.0,,,2.0,,1.0,,
